Order_ID,Order_Date,Product,Category,State,City,Region,Quantity,Sales,Profit,Latitude,Longitude
Ord-0231,2025-01-31,Chair,Furniture,Rajasthan,Jaipur,North,4,18570.98,4266.65,26.9124,75.7873
Ord-0232,2026-07-05,Cabinet,Furniture,Uttar Pradesh,Lucknow,North,2,23046.99,2739.51,26.8467,80.9462
Ord-0233,2025-10-22,Monitor,Electronics,Maharashtra,Pune,West,2,37792.23,6283.7,18.5204,73.8567
Ord-0234,2026-03-24,Laptop,Electronics,Maharashtra,Pune,West,1,50686.32,6293.55,18.5204,73.8567
Ord-0235,2025-08-12,Tablet,Electronics,Karnataka,Bengaluru,South,3,68441.01,11772.9,12.9716,77.5946
Ord-0236,2026-04-29,Keyboard,Electronics,Maharashtra,Pune,West,5,18234.74,1997.4,18.5204,73.8567
Ord-0237,2026-02-05,Monitor,Electronics,Maharashtra,Pune,West,3,50217.19,10599.21,18.5204,73.8567
Ord-0238,2025-07-29,Chair,Furniture,Telangana,Hyderabad,South,1,4552.13,421.97,17.385,78.4867
Ord-0239,2025-01-07,Monitor,Electronics,Maharashtra,Pune,West,3,49864.44,10416.92,18.5204,73.8567
Ord-0240,2026-04-27,Laptop,Electronics,Odisha,Bhubaneswar,East,3,141817.74,11370.24,20.2961,85.8245
Ord-0241,2026-05-04,Phone,Electronics,Bihar,Patna,East,5,160496.2,15627.98,25.5941,85.1376
Ord-0242,2025-05-10,Desk,Furniture,Uttar Pradesh,Lucknow,North,5,61491.77,7227.18,26.8467,80.9462
Ord-0243,2026-03-16,Monitor,Electronics,Bihar,Patna,East,3,51256.08,12385.87,25.5941,85.1376
Ord-0244,2026-03-29,Keyboard,Electronics,West Bengal,Kolkata,East,5,17761.36,2621.42,22.5726,88.3639
Ord-0245,2025-06-12,Laptop,Electronics,Gujarat,Ahmedabad,West,2,106093.79,12634.95,23.0225,72.5714
Ord-0246,2026-06-23,Bookshelf,Furniture,Maharashtra,Mumbai,West,4,36046.62,5773.25,19.076,72.8777
Ord-0247,2025-01-27,Bookshelf,Furniture,Karnataka,Bengaluru,South,1,8247.69,875.26,12.9716,77.5946
Ord-0248,2026-06-20,Phone,Electronics,Bihar,Patna,East,4,108385.82,23352.34,25.5941,85.1376
Ord-0249,2025-07-25,Cabinet,Furniture,West Bengal,Kolkata,East,3,30801.63,4883.8,22.5726,88.3639
Ord-0250,2026-05-16,Laptop,Electronics,Uttar Pradesh,Lucknow,North,4,188911.44,33046.31,26.8467,80.9462
Ord-0251,2025-10-01,Phone,Electronics,Delhi,New Delhi,North,3,96946.49,10220.94,28.6139,77.209
Ord-0252,2025-04-12,Phone,Electronics,Bihar,Patna,East,3,92258.71,20870.84,25.5941,85.1376
Ord-0253,2026-02-05,Table,Furniture,Tamil Nadu,Chennai,South,3,44392.11,4343.24,13.0827,80.2707
Ord-0254,2025-08-30,Bookshelf,Furniture,West Bengal,Kolkata,East,4,36951.97,6471.78,22.5726,88.3639
Ord-0255,2025-04-26,Laptop,Electronics,West Bengal,Kolkata,East,2,99616.36,22914.82,22.5726,88.3639
Ord-0256,2025-05-02,Chair,Furniture,Telangana,Hyderabad,South,2,10759.44,1228.15,17.385,78.4867
Ord-0257,2025-11-13,Phone,Electronics,Maharashtra,Pune,West,2,55808.81,5456.79,18.5204,73.8567
Ord-0258,2026-02-20,Chair,Furniture,Gujarat,Ahmedabad,West,1,5342.59,474.61,23.0225,72.5714
Ord-0259,2025-11-14,Phone,Electronics,Tamil Nadu,Chennai,South,4,126812.93,25539.46,13.0827,80.2707
Ord-0260,2025-11-10,Desk,Furniture,Rajasthan,Jaipur,North,3,38198.41,6611.79,26.9124,75.7873
Ord-0261,2025-01-14,Cabinet,Furniture,Chandigarh,Chandigarh,North,3,29942.08,3230.15,30.7333,76.7794
Ord-0262,2025-10-28,Phone,Electronics,Kerala,Kochi,South,4,113337.43,12141.0,9.9312,76.2673
Ord-0263,2025-11-05,Cabinet,Furniture,Gujarat,Ahmedabad,West,3,35496.64,4872.7,23.0225,72.5714
Ord-0264,2026-07-03,Tablet,Electronics,Uttar Pradesh,Lucknow,North,4,87996.96,17798.64,26.8467,80.9462
Ord-0265,2025-02-04,Bookshelf,Furniture,Karnataka,Bengaluru,South,3,27460.58,3128.37,12.9716,77.5946
Ord-0266,2025-06-08,Chair,Furniture,Odisha,Bhubaneswar,East,1,5256.41,576.17,20.2961,85.8245
Ord-0267,2026-01-17,Table,Furniture,Telangana,Hyderabad,South,4,60790.66,12462.67,17.385,78.4867
Ord-0268,2026-02-24,Table,Furniture,Rajasthan,Jaipur,North,2,31681.97,5651.27,26.9124,75.7873
Ord-0269,2026-02-22,Keyboard,Electronics,Telangana,Hyderabad,South,2,6913.2,1579.54,17.385,78.4867
Ord-0270,2025-09-25,Chair,Furniture,Rajasthan,Jaipur,North,2,10785.84,1383.34,26.9124,75.7873
Ord-0271,2026-06-04,Phone,Electronics,Gujarat,Ahmedabad,West,5,154794.05,15845.73,23.0225,72.5714
Ord-0272,2026-01-10,Desk,Furniture,Rajasthan,Jaipur,North,2,22626.19,5546.52,26.9124,75.7873
Ord-0273,2026-01-16,Keyboard,Electronics,Delhi,New Delhi,North,5,17127.07,1653.74,28.6139,77.209
Ord-0274,2025-05-25,Table,Furniture,Bihar,Patna,East,1,15289.08,1470.72,25.5941,85.1376
Ord-0275,2025-09-18,Bookshelf,Furniture,Kerala,Kochi,South,1,8746.45,1975.45,9.9312,76.2673
Ord-0276,2025-10-30,Table,Furniture,Maharashtra,Mumbai,West,4,55413.44,13569.07,19.076,72.8777
Ord-0277,2025-12-27,Cabinet,Furniture,Kerala,Kochi,South,3,32325.62,4404.4,9.9312,76.2673
Ord-0278,2025-11-09,Keyboard,Electronics,Maharashtra,Mumbai,West,4,14081.47,3397.28,19.076,72.8777
Ord-0279,2025-07-23,Monitor,Electronics,Chandigarh,Chandigarh,North,4,65275.26,13393.72,30.7333,76.7794
Ord-0280,2026-01-02,Laptop,Electronics,Delhi,New Delhi,North,1,51348.47,8004.34,28.6139,77.209
Ord-0281,2025-10-20,Monitor,Electronics,Chandigarh,Chandigarh,North,2,38793.77,3914.49,30.7333,76.7794
Ord-0282,2026-04-30,Cabinet,Furniture,Rajasthan,Jaipur,North,5,55836.03,6599.77,26.9124,75.7873
Ord-0283,2026-05-05,Keyboard,Electronics,Delhi,New Delhi,North,1,3469.56,302.09,28.6139,77.209
Ord-0284,2025-08-05,Keyboard,Electronics,Rajasthan,Jaipur,North,2,7516.05,607.6,26.9124,75.7873
Ord-0285,2025-05-31,Bookshelf,Furniture,Maharashtra,Pune,West,3,26675.79,5158.22,18.5204,73.8567
Ord-0286,2025-12-07,Monitor,Electronics,Bihar,Patna,East,2,33708.01,6555.65,25.5941,85.1376
Ord-0287,2025-03-27,Desk,Furniture,Maharashtra,Mumbai,West,5,58792.5,13380.24,19.076,72.8777
Ord-0288,2025-05-25,Laptop,Electronics,Maharashtra,Pune,West,2,96737.34,8027.04,18.5204,73.8567
Ord-0289,2025-01-01,Table,Furniture,Telangana,Hyderabad,South,1,13582.05,3236.08,17.385,78.4867
Ord-0290,2026-07-29,Keyboard,Electronics,Gujarat,Ahmedabad,West,5,17568.13,2446.49,23.0225,72.5714
Ord-0291,2025-06-08,Laptop,Electronics,Tamil Nadu,Chennai,South,1,53940.03,11214.82,13.0827,80.2707
Ord-0292,2025-01-19,Monitor,Electronics,Tamil Nadu,Chennai,South,2,35018.83,4748.4,13.0827,80.2707
Ord-0293,2025-12-31,Phone,Electronics,Chandigarh,Chandigarh,North,2,63481.22,8501.61,30.7333,76.7794
Ord-0294,2025-05-23,Laptop,Electronics,Kerala,Kochi,South,1,47955.43,8974.16,9.9312,76.2673
Ord-0295,2026-05-12,Tablet,Electronics,Delhi,New Delhi,North,4,87888.24,15943.15,28.6139,77.209
Ord-0296,2025-01-03,Chair,Furniture,Gujarat,Ahmedabad,West,2,10056.71,1092.52,23.0225,72.5714
Ord-0297,2025-06-03,Cabinet,Furniture,Delhi,New Delhi,North,2,21697.56,1830.39,28.6139,77.209
Ord-0298,2025-02-12,Keyboard,Electronics,Tamil Nadu,Chennai,South,2,6963.55,848.38,13.0827,80.2707
Ord-0299,2025-01-21,Chair,Furniture,Uttar Pradesh,Lucknow,North,2,10287.88,1734.64,26.8467,80.9462
Ord-0300,2025-02-20,Desk,Furniture,Uttar Pradesh,Lucknow,North,5,63698.73,7732.52,26.8467,80.9462
Ord-0301,2026-01-08,Keyboard,Electronics,Rajasthan,Jaipur,North,5,16857.61,1639.26,26.9124,75.7873
Ord-0302,2025-03-31,Tablet,Electronics,Rajasthan,Jaipur,North,2,44433.84,8964.33,26.9124,75.7873
Ord-0303,2025-11-08,Desk,Furniture,Tamil Nadu,Chennai,South,4,44767.63,7578.16,13.0827,80.2707
Ord-0304,2026-03-28,Cabinet,Furniture,Maharashtra,Mumbai,West,5,52039.97,12682.01,19.076,72.8777
Ord-0305,2026-07-13,Desk,Furniture,Chandigarh,Chandigarh,North,1,11606.78,1967.41,30.7333,76.7794
Ord-0306,2026-06-05,Desk,Furniture,Kerala,Kochi,South,5,63549.43,7547.99,9.9312,76.2673
Ord-0307,2025-06-01,Table,Furniture,Telangana,Hyderabad,South,2,28948.17,6773.91,17.385,78.4867
Ord-0308,2026-06-15,Cabinet,Furniture,Maharashtra,Mumbai,West,3,34336.32,4351.0,19.076,72.8777
Ord-0309,2026-03-15,Desk,Furniture,Rajasthan,Jaipur,North,2,25097.17,5278.73,26.9124,75.7873
Ord-0310,2026-03-08,Keyboard,Electronics,Maharashtra,Pune,West,1,3614.23,819.26,18.5204,73.8567
Ord-0311,2025-03-18,Tablet,Electronics,Delhi,New Delhi,North,4,82465.99,15540.99,28.6139,77.209
Ord-0312,2026-07-08,Bookshelf,Furniture,Odisha,Bhubaneswar,East,1,9700.21,1001.01,20.2961,85.8245
Ord-0313,2025-10-29,Desk,Furniture,Chandigarh,Chandigarh,North,1,12295.66,3055.64,30.7333,76.7794
Ord-0314,2025-02-05,Monitor,Electronics,Gujarat,Ahmedabad,West,2,34585.23,8090.84,23.0225,72.5714
Ord-0315,2025-12-19,Keyboard,Electronics,Karnataka,Bengaluru,South,1,3525.32,522.46,12.9716,77.5946
Ord-0316,2026-06-01,Chair,Furniture,Kerala,Kochi,South,1,5055.44,784.65,9.9312,76.2673
Ord-0317,2025-02-27,Keyboard,Electronics,West Bengal,Kolkata,East,2,7156.97,853.4,22.5726,88.3639
Ord-0318,2025-07-28,Chair,Furniture,Gujarat,Ahmedabad,West,2,10789.45,2077.11,23.0225,72.5714
Ord-0319,2026-07-02,Phone,Electronics,Gujarat,Ahmedabad,West,4,109299.07,19191.87,23.0225,72.5714
Ord-0320,2025-01-12,Bookshelf,Furniture,Delhi,New Delhi,North,2,16513.23,2585.36,28.6139,77.209
Ord-0321,2025-10-06,Table,Furniture,Maharashtra,Mumbai,West,4,59128.77,8575.41,19.076,72.8777
Ord-0322,2025-11-17,Tablet,Electronics,West Bengal,Kolkata,East,5,113596.17,23930.39,22.5726,88.3639
Ord-0323,2025-06-10,Keyboard,Electronics,Tamil Nadu,Chennai,South,4,14171.44,1348.43,13.0827,80.2707
Ord-0324,2026-04-26,Chair,Furniture,Delhi,New Delhi,North,4,20551.48,1770.45,28.6139,77.209
Ord-0325,2026-03-25,Phone,Electronics,Uttar Pradesh,Lucknow,North,5,144723.68,13734.17,26.8467,80.9462
Ord-0326,2026-04-11,Tablet,Electronics,Kerala,Kochi,South,4,83630.5,20088.53,9.9312,76.2673
Ord-0327,2025-11-12,Chair,Furniture,Uttar Pradesh,Lucknow,North,3,15622.95,2775.88,26.8467,80.9462
Ord-0328,2026-03-05,Monitor,Electronics,Delhi,New Delhi,North,2,35647.47,5258.73,28.6139,77.209
Ord-0329,2025-01-07,Table,Furniture,Gujarat,Ahmedabad,West,2,31687.51,6876.42,23.0225,72.5714
Ord-0330,2026-04-11,Bookshelf,Furniture,Rajasthan,Jaipur,North,5,40685.44,4318.54,26.9124,75.7873
Ord-0331,2025-09-10,Monitor,Electronics,Bihar,Patna,East,2,36553.5,8035.25,25.5941,85.1376
Ord-0332,2025-12-02,Laptop,Electronics,Chandigarh,Chandigarh,North,4,201829.35,20922.37,30.7333,76.7794
Ord-0333,2025-04-27,Monitor,Electronics,Chandigarh,Chandigarh,North,3,57861.19,12745.9,30.7333,76.7794
Ord-0334,2025-06-22,Table,Furniture,Maharashtra,Pune,West,5,67848.46,6986.92,18.5204,73.8567
Ord-0335,2025-02-12,Monitor,Electronics,West Bengal,Kolkata,East,2,34199.84,7686.29,22.5726,88.3639
Ord-0336,2026-06-01,Phone,Electronics,Bihar,Patna,East,4,115879.64,16883.47,25.5941,85.1376
Ord-0337,2025-09-10,Phone,Electronics,Gujarat,Ahmedabad,West,2,56286.96,9140.0,23.0225,72.5714
Ord-0338,2025-06-05,Bookshelf,Furniture,Karnataka,Bengaluru,South,3,25129.43,2329.17,12.9716,77.5946
Ord-0339,2026-07-06,Tablet,Electronics,Bihar,Patna,East,4,88989.94,16698.27,25.5941,85.1376
Ord-0340,2025-05-04,Keyboard,Electronics,Maharashtra,Mumbai,West,4,13371.76,2487.98,19.076,72.8777
Ord-0341,2026-07-28,Desk,Furniture,Chandigarh,Chandigarh,North,2,22164.67,5113.89,30.7333,76.7794
Ord-0342,2026-05-25,Tablet,Electronics,Odisha,Bhubaneswar,East,3,64319.86,14194.2,20.2961,85.8245
Ord-0343,2026-04-16,Phone,Electronics,Uttar Pradesh,Lucknow,North,3,87781.01,18816.51,26.8467,80.9462
Ord-0344,2025-08-30,Table,Furniture,Telangana,Hyderabad,South,5,70405.23,5777.49,17.385,78.4867
Ord-0345,2025-06-13,Keyboard,Electronics,Odisha,Bhubaneswar,East,5,18274.84,4443.13,20.2961,85.8245
Ord-0346,2025-11-04,Tablet,Electronics,Maharashtra,Mumbai,West,1,21969.92,3454.64,19.076,72.8777
Ord-0347,2025-08-15,Keyboard,Electronics,Uttar Pradesh,Lucknow,North,2,6460.27,1466.43,26.8467,80.9462
Ord-0348,2026-02-01,Monitor,Electronics,Tamil Nadu,Chennai,South,5,88443.04,18878.42,13.0827,80.2707
Ord-0349,2025-05-10,Bookshelf,Furniture,Maharashtra,Mumbai,West,1,9167.08,2202.68,19.076,72.8777
Ord-0350,2025-08-20,Laptop,Electronics,West Bengal,Kolkata,East,2,106745.74,13131.85,22.5726,88.3639
Ord-0351,2025-03-20,Desk,Furniture,Delhi,New Delhi,North,2,23269.03,3642.1,28.6139,77.209
Ord-0352,2026-03-25,Desk,Furniture,Maharashtra,Mumbai,West,5,55621.83,11422.71,19.076,72.8777
Ord-0353,2026-01-20,Keyboard,Electronics,Uttar Pradesh,Lucknow,North,5,15869.77,3282.74,26.8467,80.9462
Ord-0354,2025-10-04,Tablet,Electronics,Odisha,Bhubaneswar,East,3,59543.85,14445.65,20.2961,85.8245
Ord-0355,2026-01-26,Cabinet,Furniture,Karnataka,Bengaluru,South,4,42369.65,8969.28,12.9716,77.5946
Ord-0356,2025-12-18,Tablet,Electronics,Gujarat,Ahmedabad,West,3,64296.12,11151.18,23.0225,72.5714
Ord-0357,2025-12-26,Cabinet,Furniture,Karnataka,Bengaluru,South,4,46719.29,9952.26,12.9716,77.5946
Ord-0358,2026-01-17,Bookshelf,Furniture,Tamil Nadu,Chennai,South,2,18362.22,1501.53,13.0827,80.2707
Ord-0359,2026-01-05,Bookshelf,Furniture,Rajasthan,Jaipur,North,1,9654.92,1557.37,26.9124,75.7873
Ord-0360,2026-01-09,Keyboard,Electronics,Telangana,Hyderabad,South,4,13337.91,3289.06,17.385,78.4867
Ord-0361,2025-09-30,Keyboard,Electronics,Odisha,Bhubaneswar,East,4,12994.73,1136.19,20.2961,85.8245
Ord-0362,2025-05-04,Phone,Electronics,Karnataka,Bengaluru,South,1,29009.7,4451.63,12.9716,77.5946
Ord-0363,2025-06-21,Bookshelf,Furniture,Telangana,Hyderabad,South,2,19255.57,2328.34,17.385,78.4867
Ord-0364,2025-02-08,Laptop,Electronics,Gujarat,Ahmedabad,West,5,237865.81,52023.86,23.0225,72.5714
Ord-0365,2025-10-29,Bookshelf,Furniture,Maharashtra,Mumbai,West,2,18260.87,2147.13,19.076,72.8777
Ord-0366,2025-08-23,Desk,Furniture,Karnataka,Bengaluru,South,4,43665.33,5869.06,12.9716,77.5946
Ord-0367,2026-06-25,Chair,Furniture,Tamil Nadu,Chennai,South,4,18155.43,1961.12,13.0827,80.2707
Ord-0368,2026-02-11,Monitor,Electronics,Delhi,New Delhi,North,3,57981.06,9452.48,28.6139,77.209
Ord-0369,2026-05-30,Chair,Furniture,Karnataka,Bengaluru,South,3,15547.1,3208.64,12.9716,77.5946
Ord-0370,2025-10-08,Tablet,Electronics,Chandigarh,Chandigarh,North,5,100856.39,17964.48,30.7333,76.7794
Ord-0371,2025-09-18,Table,Furniture,Delhi,New Delhi,North,2,30013.43,6542.86,28.6139,77.209
Ord-0372,2026-05-06,Laptop,Electronics,Gujarat,Ahmedabad,West,4,183570.41,27215.05,23.0225,72.5714
Ord-0373,2025-03-07,Cabinet,Furniture,Tamil Nadu,Chennai,South,5,56757.41,10484.09,13.0827,80.2707
Ord-0374,2025-11-10,Bookshelf,Furniture,Tamil Nadu,Chennai,South,4,35796.55,8024.45,13.0827,80.2707
Ord-0375,2025-03-11,Laptop,Electronics,Chandigarh,Chandigarh,North,1,53622.66,7643.91,30.7333,76.7794
Ord-0376,2025-05-12,Tablet,Electronics,Karnataka,Bengaluru,South,5,101469.34,14765.2,12.9716,77.5946
Ord-0377,2026-02-09,Cabinet,Furniture,Rajasthan,Jaipur,North,3,30518.67,5881.47,26.9124,75.7873
Ord-0378,2025-09-30,Chair,Furniture,Telangana,Hyderabad,South,4,18652.75,2721.52,17.385,78.4867
Ord-0379,2025-12-02,Desk,Furniture,Uttar Pradesh,Lucknow,North,4,47607.35,9663.28,26.8467,80.9462
Ord-0380,2025-06-11,Desk,Furniture,Telangana,Hyderabad,South,4,48044.1,8772.51,17.385,78.4867
Ord-0381,2025-11-15,Phone,Electronics,Bihar,Patna,East,3,85371.1,18803.7,25.5941,85.1376
Ord-0382,2025-04-27,Tablet,Electronics,Bihar,Patna,East,5,113769.32,28093.6,25.5941,85.1376
Ord-0383,2025-07-02,Tablet,Electronics,Rajasthan,Jaipur,North,5,101919.56,13839.94,26.9124,75.7873
Ord-0384,2025-10-30,Phone,Electronics,Maharashtra,Mumbai,West,4,109350.91,23645.21,19.076,72.8777
Ord-0385,2025-07-17,Bookshelf,Furniture,Kerala,Kochi,South,4,34340.39,3759.98,9.9312,76.2673
Ord-0386,2025-05-04,Monitor,Electronics,Rajasthan,Jaipur,North,3,55267.06,13733.39,26.9124,75.7873
Ord-0387,2026-05-15,Desk,Furniture,Kerala,Kochi,South,1,12852.68,1471.62,9.9312,76.2673
Ord-0388,2025-09-11,Cabinet,Furniture,Odisha,Bhubaneswar,East,2,20454.56,4071.33,20.2961,85.8245
Ord-0389,2026-03-02,Chair,Furniture,Chandigarh,Chandigarh,North,1,5336.66,1136.92,30.7333,76.7794
Ord-0390,2025-02-18,Cabinet,Furniture,Gujarat,Ahmedabad,West,3,31938.87,5062.14,23.0225,72.5714
Ord-0391,2025-10-22,Cabinet,Furniture,Delhi,New Delhi,North,5,56489.59,10580.44,28.6139,77.209
Ord-0392,2025-07-01,Tablet,Electronics,Maharashtra,Pune,West,1,22889.64,1858.52,18.5204,73.8567
Ord-0393,2026-02-12,Bookshelf,Furniture,Bihar,Patna,East,4,36657.07,8893.9,25.5941,85.1376
Ord-0394,2025-09-27,Cabinet,Furniture,West Bengal,Kolkata,East,4,41783.7,5300.43,22.5726,88.3639
Ord-0395,2025-08-16,Cabinet,Furniture,Karnataka,Bengaluru,South,2,23145.37,2906.68,12.9716,77.5946
Ord-0396,2025-07-15,Monitor,Electronics,Karnataka,Bengaluru,South,2,38273.71,3967.9,12.9716,77.5946
Ord-0397,2025-07-22,Laptop,Electronics,Maharashtra,Pune,West,3,144378.27,33636.05,18.5204,73.8567
Ord-0398,2025-05-22,Table,Furniture,Rajasthan,Jaipur,North,5,68205.48,10312.32,26.9124,75.7873
Ord-0399,2025-11-01,Keyboard,Electronics,Tamil Nadu,Chennai,South,2,7534.23,788.41,13.0827,80.2707
Ord-0400,2026-03-21,Tablet,Electronics,Gujarat,Ahmedabad,West,1,23550.26,5756.87,23.0225,72.5714
Ord-0401,2025-11-23,Laptop,Electronics,Tamil Nadu,Chennai,South,2,102960.14,15552.98,13.0827,80.2707
Ord-0402,2025-12-20,Desk,Furniture,Chandigarh,Chandigarh,North,1,11930.52,1187.21,30.7333,76.7794
Ord-0403,2026-06-13,Cabinet,Furniture,West Bengal,Kolkata,East,3,30101.95,6030.38,22.5726,88.3639
Ord-0404,2026-05-29,Chair,Furniture,Maharashtra,Pune,West,2,9872.45,1068.02,18.5204,73.8567
Ord-0405,2026-03-11,Bookshelf,Furniture,Chandigarh,Chandigarh,North,2,16516.1,3741.52,30.7333,76.7794
Ord-0406,2026-07-25,Desk,Furniture,Odisha,Bhubaneswar,East,4,43738.04,7309.74,20.2961,85.8245
Ord-0407,2026-01-26,Tablet,Electronics,Telangana,Hyderabad,South,3,68740.99,7852.41,17.385,78.4867
Ord-0408,2025-08-02,Monitor,Electronics,Delhi,New Delhi,North,2,34539.79,7206.65,28.6139,77.209
Ord-0409,2026-01-16,Table,Furniture,Karnataka,Bengaluru,South,5,76405.0,8211.66,12.9716,77.5946
Ord-0410,2025-03-07,Table,Furniture,Tamil Nadu,Chennai,South,2,31053.94,5429.99,13.0827,80.2707
Ord-0411,2025-08-15,Table,Furniture,Tamil Nadu,Chennai,South,3,47864.68,8212.59,13.0827,80.2707
Ord-0412,2026-03-03,Desk,Furniture,Chandigarh,Chandigarh,North,4,47102.66,6950.23,30.7333,76.7794
Ord-0413,2025-01-08,Keyboard,Electronics,Gujarat,Ahmedabad,West,3,9819.7,1097.28,23.0225,72.5714
Ord-0414,2026-07-13,Bookshelf,Furniture,Karnataka,Bengaluru,South,4,34191.34,4550.85,12.9716,77.5946
Ord-0415,2025-09-25,Table,Furniture,Bihar,Patna,East,2,27852.96,5523.32,25.5941,85.1376
Ord-0416,2025-02-09,Desk,Furniture,Maharashtra,Pune,West,3,34752.89,8080.8,18.5204,73.8567
Ord-0417,2025-09-17,Laptop,Electronics,Chandigarh,Chandigarh,North,4,187272.56,20846.85,30.7333,76.7794
Ord-0418,2025-01-16,Chair,Furniture,Bihar,Patna,East,3,15882.52,3440.35,25.5941,85.1376
Ord-0419,2025-09-17,Desk,Furniture,Maharashtra,Mumbai,West,5,61213.54,11501.66,19.076,72.8777
Ord-0420,2026-06-21,Chair,Furniture,West Bengal,Kolkata,East,2,9769.48,1051.0,22.5726,88.3639
Ord-0421,2026-01-17,Laptop,Electronics,Gujarat,Ahmedabad,West,4,205896.73,47632.95,23.0225,72.5714
Ord-0422,2026-01-07,Keyboard,Electronics,Bihar,Patna,East,3,9804.21,2214.67,25.5941,85.1376
Ord-0423,2026-03-26,Phone,Electronics,Chandigarh,Chandigarh,North,3,93305.24,23137.01,30.7333,76.7794
Ord-0424,2026-04-21,Bookshelf,Furniture,West Bengal,Kolkata,East,5,42560.01,9332.28,22.5726,88.3639
Ord-0425,2026-02-21,Cabinet,Furniture,Bihar,Patna,East,5,50618.14,4799.64,25.5941,85.1376
Ord-0426,2025-12-04,Tablet,Electronics,Delhi,New Delhi,North,4,93540.9,19245.49,28.6139,77.209
Ord-0427,2025-10-16,Bookshelf,Furniture,Telangana,Hyderabad,South,1,9463.15,1515.23,17.385,78.4867
Ord-0428,2025-02-16,Phone,Electronics,Rajasthan,Jaipur,North,2,57401.13,4629.34,26.9124,75.7873
Ord-0429,2025-07-10,Chair,Furniture,Uttar Pradesh,Lucknow,North,1,5089.75,1265.29,26.8467,80.9462
Ord-0430,2025-07-10,Monitor,Electronics,Gujarat,Ahmedabad,West,2,35722.0,4711.83,23.0225,72.5714
Ord-0431,2026-04-05,Tablet,Electronics,Delhi,New Delhi,North,1,21003.63,4012.48,28.6139,77.209
Ord-0432,2025-07-29,Desk,Furniture,Maharashtra,Mumbai,West,1,12503.05,2413.68,19.076,72.8777
Ord-0433,2025-12-20,Laptop,Electronics,Gujarat,Ahmedabad,West,3,135005.09,14680.96,23.0225,72.5714
Ord-0434,2026-06-26,Chair,Furniture,Karnataka,Bengaluru,South,4,19373.8,1974.27,12.9716,77.5946
Ord-0435,2025-06-03,Monitor,Electronics,Bihar,Patna,East,1,16336.16,3361.72,25.5941,85.1376
Ord-0436,2026-03-02,Desk,Furniture,Chandigarh,Chandigarh,North,1,11431.19,2684.4,30.7333,76.7794
Ord-0437,2025-03-04,Bookshelf,Furniture,Gujarat,Ahmedabad,West,4,32516.68,7923.59,23.0225,72.5714
Ord-0438,2026-02-02,Desk,Furniture,Tamil Nadu,Chennai,South,1,11408.09,2605.24,13.0827,80.2707
Ord-0439,2025-10-13,Chair,Furniture,Karnataka,Bengaluru,South,5,24933.14,2403.83,12.9716,77.5946
Ord-0440,2025-11-30,Laptop,Electronics,Tamil Nadu,Chennai,South,4,190845.55,34680.6,13.0827,80.2707
Ord-0441,2026-05-29,Bookshelf,Furniture,Bihar,Patna,East,4,32817.9,7519.59,25.5941,85.1376
Ord-0442,2025-01-16,Chair,Furniture,Tamil Nadu,Chennai,South,1,5390.13,1004.99,13.0827,80.2707
Ord-0443,2026-07-16,Laptop,Electronics,Odisha,Bhubaneswar,East,4,200981.05,50089.38,20.2961,85.8245
Ord-0444,2025-07-20,Keyboard,Electronics,Delhi,New Delhi,North,5,16544.77,1942.99,28.6139,77.209
Ord-0445,2026-04-25,Bookshelf,Furniture,Odisha,Bhubaneswar,East,4,38028.21,3460.44,20.2961,85.8245
Ord-0446,2026-03-14,Table,Furniture,Maharashtra,Mumbai,West,5,76875.08,7224.35,19.076,72.8777
Ord-0447,2025-08-20,Bookshelf,Furniture,West Bengal,Kolkata,East,3,28637.66,4449.57,22.5726,88.3639
Ord-0448,2026-03-31,Tablet,Electronics,Delhi,New Delhi,North,4,91694.63,17305.8,28.6139,77.209
Ord-0449,2025-07-13,Monitor,Electronics,West Bengal,Kolkata,East,4,71120.17,13575.28,22.5726,88.3639
Ord-0450,2025-03-28,Phone,Electronics,Karnataka,Bengaluru,South,3,93046.22,15451.74,12.9716,77.5946
Ord-0451,2025-09-19,Chair,Furniture,Chandigarh,Chandigarh,North,1,4502.63,390.65,30.7333,76.7794
Ord-0452,2025-04-03,Table,Furniture,Telangana,Hyderabad,South,3,42742.2,10478.7,17.385,78.4867
Ord-0453,2025-02-18,Laptop,Electronics,Odisha,Bhubaneswar,East,3,140294.64,25790.73,20.2961,85.8245
Ord-0454,2025-12-07,Laptop,Electronics,Bihar,Patna,East,3,157785.96,20265.14,25.5941,85.1376
Ord-0455,2025-12-10,Laptop,Electronics,Delhi,New Delhi,North,2,95282.8,22715.24,28.6139,77.209
Ord-0456,2026-07-25,Laptop,Electronics,Delhi,New Delhi,North,1,52363.86,8921.33,28.6139,77.209
Ord-0457,2026-05-09,Desk,Furniture,Uttar Pradesh,Lucknow,North,1,10864.08,2116.56,26.8467,80.9462
Ord-0458,2025-04-19,Laptop,Electronics,Gujarat,Ahmedabad,West,4,206274.97,47439.93,23.0225,72.5714
Ord-0459,2026-03-29,Laptop,Electronics,West Bengal,Kolkata,East,5,257329.32,62321.46,22.5726,88.3639
Ord-0460,2026-03-07,Bookshelf,Furniture,Karnataka,Bengaluru,South,3,24310.22,4910.35,12.9716,77.5946
Ord-0461,2026-02-24,Laptop,Electronics,Uttar Pradesh,Lucknow,North,4,204717.24,20361.77,26.8467,80.9462
